,rule,support,confidence
课程209---课程40---课程50,课程209---课程40---课程50,0.021672900205582938,1.0
课程207---课程56---课程148,课程207---课程56---课程148,0.021672900205582938,0.9977194982896236
课程162---课程209---课程148,课程162---课程209---课程148,0.021672900205582938,1.0
课程207---课程56---课程158,课程207---课程56---课程158,0.021672900205582938,0.9977194982896236
课程207---课程56---课程180,课程207---课程56---课程180,0.021672900205582938,0.9977194982896236
课程163---课程53---课程171,课程163---课程53---课程171,0.02164813117677656,0.9787234042553191
课程180---课程53---课程201,课程180---课程53---课程201,0.02164813117677656,0.9337606837606838
课程162---课程53---课程158,课程162---课程53---课程158,0.021623362147970178,0.9743303571428571
课程148---课程53---课程29,课程148---课程53---课程29,0.021623362147970178,0.9646408839779006
课程203---课程56---课程163,课程203---课程56---课程163,0.021598593119163796,0.8633663366336634
课程133---课程53---课程52,课程133---课程53---课程52,0.021598593119163796,0.8888888888888888
课程135---课程53---课程52,课程135---课程53---课程52,0.021598593119163796,0.9026915113871635
课程130---课程53---课程52,课程130---课程53---课程52,0.021598593119163796,0.923728813559322
课程144---课程53---课程171,课程144---课程53---课程171,0.021573824090357418,0.9819616685456596
课程203---课程56---课程144,课程203---课程56---课程144,0.021549055061551036,0.8613861386138614
课程40---课程53---课程29,课程40---课程53---课程29,0.021524286032744658,0.9591611479028699
课程132---课程203---课程26,课程132---课程203---课程26,0.021524286032744658,0.8268315889628925
课程162---课程53---课程29,课程162---课程53---课程29,0.021499517003938276,0.96875
课程163---课程53---课程141,课程163---课程53---课程141,0.021499517003938276,0.9720044792833147
课程163---课程53---课程34,课程163---课程53---课程34,0.021449978946325516,0.9697648376259799
课程65---课程67---课程66,课程65---课程67---课程66,0.021449978946325516,0.9569060773480664
课程66---课程67---课程65,课程66---课程67---课程65,0.021449978946325516,0.8983402489626556
课程133---课程53---课程191,课程133---课程53---课程191,0.021425209917519134,0.8817533129459735
课程130---课程53---课程191,课程130---课程53---课程191,0.021400440888712752,0.9152542372881356
课程144---课程53---课程141,课程144---课程53---课程141,0.02132613380229361,0.9706877113866966
课程148---课程53---课程191,课程148---课程53---课程191,0.02132613380229361,0.9513812154696133
课程135---课程53---课程191,课程135---课程53---课程191,0.021301364773487232,0.8902691511387164
课程144---课程53---课程34,课程144---课程53---课程34,0.021301364773487232,0.9695603156708005
课程40---课程53---课程191,课程40---课程53---课程191,0.021301364773487232,0.9492273730684327
课程163---课程53---课程158,课程163---课程53---课程158,0.02127659574468085,0.9619260918253079
课程162---课程53---课程191,课程162---课程53---课程191,0.02122705768706809,0.9564732142857143
课程40---课程53---课程52,课程40---课程53---课程52,0.02117751962945533,0.9437086092715232
课程132---课程203---课程50,课程132---课程203---课程50,0.02117751962945533,0.8135109419600381
课程148---课程53---课程52,课程148---课程53---课程52,0.02115275060064895,0.943646408839779
课程144---课程53---课程158,课程144---课程53---课程158,0.02110321254303619,0.9605411499436303
课程40---课程53---课程203,课程40---课程53---课程203,0.02110321254303619,0.9403973509933775
课程148---课程53---课程203,课程148---课程53---课程203,0.02110321254303619,0.9414364640883979
课程163---课程53---课程29,课程163---课程53---课程29,0.02110321254303619,0.9540873460246361
课程162---课程53---课程52,课程162---课程53---课程52,0.021053674485423425,0.9486607142857142
课程203---课程56---课程17,课程203---课程56---课程17,0.021028905456617047,0.8405940594059407
课程144---课程53---课程29,课程144---课程53---课程29,0.021028905456617047,0.9571589627959414
课程48---课程53---课程203,课程48---课程53---课程203,0.021004136427810665,0.8898216159496327
课程203---课程56---课程31,课程203---课程56---课程31,0.021004136427810665,0.8396039603960396
课程162---课程53---课程203,课程162---课程53---课程203,0.021004136427810665,0.9464285714285714
课程148---课程53---课程201,课程148---课程53---课程201,0.020880291283778763,0.9314917127071823
课程40---课程53---课程201,课程40---课程53---课程201,0.02085552225497238,0.9293598233995585
课程132---课程203---课程130,课程132---课程203---课程130,0.020830753226166003,0.8001902949571837
课程162---课程53---课程201,课程162---课程53---课程201,0.02080598419735962,0.9374999999999999
课程48---课程53---课程201,课程48---课程53---课程201,0.02073167711094048,0.8782791185729275
课程163---课程53---课程203,课程163---课程53---课程203,0.02073167711094048,0.9372900335946248
课程48---课程53---课程52,课程48---课程53---课程52,0.0207069080821341,0.8772298006295908
课程203---课程56---课程50,课程203---课程56---课程50,0.0207069080821341,0.8277227722772278
课程163---课程53---课程52,课程163---课程53---课程52,0.02068213905332772,0.93505039193729
课程144---课程53---课程203,课程144---课程53---课程203,0.02068213905332772,0.9413754227733935
课程144---课程53---课程52,课程144---课程53---课程52,0.020607831966908578,0.9379932356257046
课程12---课程17---课程31,课程12---课程17---课程31,0.020558293909295818,0.8792372881355933
课程12---课程31---课程17,课程12---课程31---课程17,0.020558293909295818,0.820969337289812
课程163---课程53---课程201,课程163---课程53---课程201,0.020483986822876676,0.9260918253079508
课程22---课程26---课程17,课程22---课程26---课程17,0.020409679736457534,0.9660023446658852
课程144---课程53---课程201,课程144---课程53---课程201,0.020409679736457534,0.9289740698985344
课程167---课程34---课程17,课程167---课程34---课程17,0.020384910707651152,0.8084479371316307
课程203---课程56---课程26,课程203---课程56---课程26,0.020360141678844774,0.8138613861386139
课程48---课程53---课程31,课程48---课程53---课程31,0.020112451390780967,0.8520461699895068
课程163---课程53---课程48,课程163---课程53---课程48,0.020087682361974588,0.9081746920492721
课程48---课程53---课程163,课程48---课程53---课程163,0.020087682361974588,0.85099685204617
课程48---课程53---课程17,课程48---课程53---课程17,0.020013375275555446,0.8478488982161595
课程48---课程53---课程144,课程48---课程53---课程144,0.019939068189136305,0.8447009443861491
课程144---课程53---课程48,课程144---课程53---课程48,0.019939068189136305,0.9075535512965051
课程50---课程53---课程171,课程50---课程53---课程171,0.019889530131523545,0.9709794437726723
课程22---课程26---课程31,课程22---课程26---课程31,0.019815223045104403,0.9378663540445488
课程50---课程53---课程141,课程50---课程53---课程141,0.019691377901072497,0.9613059250302296
课程191---课程207---课程162,课程191---课程207---课程162,0.019592301785846977,1.0
课程207---课程31---课程191,课程207---课程31---课程191,0.019592301785846977,0.8607181719260065
课程191---课程207---课程148,课程191---课程207---课程148,0.019592301785846977,1.0
课程191---课程207---课程133,课程191---课程207---课程133,0.019592301785846977,1.0
课程207---课程34---课程191,课程207---课程34---课程191,0.019592301785846977,0.8607181719260065
课程17---课程207---课程191,课程17---课程207---课程191,0.019592301785846977,0.8607181719260065
课程207---课程52---课程191,课程207---课程52---课程191,0.019592301785846977,0.9029680365296804
课程162---课程207---课程191,课程162---课程207---课程191,0.019592301785846977,0.9029680365296804
课程158---课程207---课程191,课程158---课程207---课程191,0.019592301785846977,0.9029680365296804
课程148---课程207---课程191,课程148---课程207---课程191,0.019592301785846977,0.9029680365296804
课程207---课程40---课程191,课程207---课程40---课程191,0.019592301785846977,0.9029680365296804
课程191---课程207---课程29,课程191---课程207---课程29,0.019592301785846977,1.0
课程191---课程207---课程52,课程191---课程207---课程52,0.019592301785846977,1.0
课程191---课程207---课程180,课程191---课程207---课程180,0.019592301785846977,1.0
课程191---课程207---课程34,课程191---课程207---课程34,0.019592301785846977,1.0
课程191---课程207---课程26,课程191---课程207---课程26,0.019592301785846977,1.0
课程180---课程207---课程191,课程180---课程207---课程191,0.019592301785846977,0.9029680365296804
课程133---课程207---课程191,课程133---课程207---课程191,0.019592301785846977,0.9009111617312073
课程191---课程207---课程158,课程191---课程207---课程158,0.019592301785846977,1.0
课程207---课程26---课程191,课程207---课程26---课程191,0.019592301785846977,0.9009111617312073
课程191---课程207---课程40,课程191---课程207---课程40,0.019592301785846977,1.0
课程130---课程207---课程191,课程130---课程207---课程191,0.019592301785846977,0.9009111617312073
课程191---课程207---课程135,课程191---课程207---课程135,0.019592301785846977,1.0
课程191---课程207---课程130,课程191---课程207---课程130,0.019592301785846977,1.0
课程135---课程207---课程191,课程135---课程207---课程191,0.019592301785846977,0.9009111617312073
课程191---课程207---课程141,课程191---课程207---课程141,0.019592301785846977,1.0
课程141---课程207---课程191,课程141---课程207---课程191,0.019592301785846977,0.9009111617312073
课程191---课程207---课程171,课程191---课程207---课程171,0.019592301785846977,1.0
课程207---课程29---课程191,课程207---课程29---课程191,0.019592301785846977,0.9009111617312073
课程191---课程207---课程31,课程191---课程207---课程31,0.019592301785846977,1.0
课程191---课程207---课程17,课程191---课程207---课程17,0.019592301785846977,1.0
课程207---课程191,课程207---课程191,0.019592301785846977,0.8607181719260065
课程171---课程207---课程191,课程171---课程207---课程191,0.019592301785846977,0.9009111617312073
课程191---课程207---课程209,课程191---课程207---课程209,0.019567532757040595,0.9987357774968394
课程191---课程207---课程50,课程191---课程207---课程50,0.019567532757040595,0.9987357774968394
课程191---课程207---课程173,课程191---课程207---课程173,0.019567532757040595,0.9987357774968394
课程191---课程207---课程56,课程191---课程207---课程56,0.019567532757040595,0.9987357774968394
课程191---课程207---课程163,课程191---课程207---课程163,0.019567532757040595,0.9987357774968394
课程191---课程207---课程132,课程191---课程207---课程132,0.019567532757040595,0.9987357774968394
课程191---课程207---课程144,课程191---课程207---课程144,0.019567532757040595,0.9987357774968394
课程191---课程207---课程48,课程191---课程207---课程48,0.019567532757040595,0.9987357774968394
课程50---课程53---课程52,课程50---课程53---课程52,0.019567532757040595,0.955259975816203
课程191---课程209---课程173,课程191---课程209---课程173,0.019567532757040595,1.0
课程191---课程209---课程17,课程191---课程209---课程17,0.019567532757040595,1.0
课程209---课程29---课程191,课程209---课程29---课程191,0.019567532757040595,0.9018264840182648
课程207---课程48---课程191,课程207---课程48---课程191,0.019567532757040595,0.9007981755986316
课程132---课程207---课程191,课程132---课程207---课程191,0.019567532757040595,0.9007981755986316
课程207---课程56---课程191,课程207---课程56---课程191,0.019567532757040595,0.9007981755986316
课程130---课程209---课程191,课程130---课程209---课程191,0.019567532757040595,0.9018264840182648
课程135---课程209---课程191,课程135---课程209---课程191,0.019567532757040595,0.9018264840182648
课程191---课程209---课程207,课程191---课程209---课程207,0.019567532757040595,1.0
课程209---课程52---课程191,课程209---课程52---课程191,0.019567532757040595,0.9028571428571429
课程163---课程207---课程191,课程163---课程207---课程191,0.019567532757040595,0.9018264840182648
课程158---课程209---课程191,课程158---课程209---课程191,0.019567532757040595,0.9028571428571429
课程191---课程209---课程180,课程191---课程209---课程180,0.019567532757040595,1.0
课程148---课程209---课程191,课程148---课程209---课程191,0.019567532757040595,0.9028571428571429
课程162---课程209---课程191,课程162---课程209---课程191,0.019567532757040595,0.9028571428571429
课程191---课程209---课程50,课程191---课程209---课程50,0.019567532757040595,1.0
课程191---课程209---课程52,课程191---课程209---课程52,0.019567532757040595,1.0
课程191---课程209---课程29,课程191---课程209---课程29,0.019567532757040595,1.0
课程191---课程209---课程133,课程191---课程209---课程133,0.019567532757040595,1.0
课程191---课程209---课程141,课程191---课程209---课程141,0.019567532757040595,1.0
课程173---课程209---课程191,课程173---课程209---课程191,0.019567532757040595,0.9018264840182648
课程209---课程40---课程191,课程209---课程40---课程191,0.019567532757040595,0.9028571428571429
课程191---课程209---课程158,课程191---课程209---课程158,0.019567532757040595,1.0
课程163---课程209---课程191,课程163---课程209---课程191,0.019567532757040595,0.9018264840182648
课程173---课程207---课程191,课程173---课程207---课程191,0.019567532757040595,0.9018264840182648
课程191---课程209---课程163,课程191---课程209---课程163,0.019567532757040595,1.0
课程141---课程209---课程191,课程141---课程209---课程191,0.019567532757040595,0.9018264840182648
课程207---课程209---课程191,课程207---课程209---课程191,0.019567532757040595,0.9018264840182648
课程144---课程207---课程191,课程144---课程207---课程191,0.019567532757040595,0.9028571428571429
课程133---课程209---课程191,课程133---课程209---课程191,0.019567532757040595,0.9018264840182648
课程191---课程209---课程162,课程191---课程209---课程162,0.019567532757040595,1.0
课程191---课程209---课程148,课程191---课程209---课程148,0.019567532757040595,1.0
课程209---课程48---课程191,课程209---课程48---课程191,0.019567532757040595,0.9018264840182648
课程171---课程209---课程191,课程171---课程209---课程191,0.019567532757040595,0.9018264840182648
课程132---课程209---课程191,课程132---课程209---课程191,0.019567532757040595,0.9018264840182648
课程191---课程209---课程48,课程191---课程209---课程48,0.019567532757040595,1.0
课程191---课程209---课程31,课程191---课程209---课程31,0.019567532757040595,1.0
课程191---课程209---课程56,课程191---课程209---课程56,0.019567532757040595,1.0
课程17---课程209---课程191,课程17---课程209---课程191,0.019567532757040595,0.9018264840182648
课程191---课程209---课程132,课程191---课程209---课程132,0.019567532757040595,1.0
课程191---课程209---课程171,课程191---课程209---课程171,0.019567532757040595,1.0
课程209---课程34---课程191,课程209---课程34---课程191,0.019567532757040595,0.9018264840182648
课程209---课程26---课程191,课程209---课程26---课程191,0.019567532757040595,0.9018264840182648
课程191---课程209---课程34,课程191---课程209---课程34,0.019567532757040595,1.0
课程209---课程191,课程209---课程191,0.019567532757040595,0.9018264840182648
课程173---课程191---课程207,课程173---课程191---课程207,0.019567532757040595,0.8856502242152466
课程209---课程31---课程191,课程209---课程31---课程191,0.019567532757040595,0.9018264840182648
课程144---课程209---课程191,课程144---课程209---课程191,0.019567532757040595,0.9028571428571429
课程209---课程50---课程191,课程209---课程50---课程191,0.019567532757040595,0.9028571428571429
课程191---课程209---课程135,课程191---课程209---课程135,0.019567532757040595,1.0
课程191---课程209---课程144,课程191---课程209---课程144,0.019567532757040595,1.0
课程173---课程191---课程209,课程173---课程191---课程209,0.019567532757040595,0.8856502242152466
课程209---课程56---课程191,课程209---课程56---课程191,0.019567532757040595,0.9018264840182648
课程180---课程209---课程191,课程180---课程209---课程191,0.019567532757040595,0.9028571428571429
课程191---课程209---课程40,课程191---课程209---课程40,0.019567532757040595,1.0
课程191---课程209---课程130,课程191---课程209---课程130,0.019567532757040595,1.0
课程191---课程209---课程26,课程191---课程209---课程26,0.019567532757040595,1.0
课程207---课程50---课程191,课程207---课程50---课程191,0.019567532757040595,0.9028571428571429
课程50---课程53---课程34,课程50---课程53---课程34,0.019394149555395934,0.9467956469165659
课程163---课程53---课程50,课程163---课程53---课程50,0.019369380526589552,0.8756998880179171
课程50---课程53---课程158,课程50---课程53---课程158,0.019369380526589552,0.9455864570737605
课程50---课程53---课程144,课程50---课程53---课程144,0.019369380526589552,0.9455864570737605
课程50---课程53---课程163,课程50---课程53---课程163,0.019369380526589552,0.9455864570737605
课程144---课程53---课程50,课程144---课程53---课程50,0.019369380526589552,0.8816234498308906
课程50---课程53---课程48,课程50---课程53---课程48,0.01927030441136403,0.9407496977025394
课程48---课程53---课程50,课程48---课程53---课程50,0.01927030441136403,0.8163693599160546
课程50---课程53---课程29,课程50---课程53---课程29,0.019220766353751268,0.9383313180169286
课程163---课程53---课程31,课程163---课程53---课程31,0.019171228296138508,0.8667413213885777
课程163---课程53---课程17,课程163---课程53---课程17,0.019022614123300224,0.8600223964165733
课程144---课程53---课程31,课程144---课程53---课程31,0.018948307036881083,0.8624577226606538
课程50---课程53---课程203,课程50---课程53---课程203,0.01887399995046194,0.921402660217654
课程144---课程53---课程17,课程144---课程53---课程17,0.01882446189284918,0.8568207440811725
课程50---课程53---课程201,课程50---课程53---课程201,0.01870061674881728,0.9129383313180169
课程141---课程167---课程31,课程141---课程167---课程31,0.018675847720010897,0.8944246737841043
课程163---课程53---课程191,课程163---课程53---课程191,0.01840338840314071,0.832026875699888
课程22---课程65---课程66,课程22---课程65---课程66,0.01832908131672157,0.9635416666666666
课程22---课程66---课程65,课程22---课程66---课程65,0.01832908131672157,0.9215442092154419
课程144---课程53---课程191,课程144---课程53---课程191,0.01832908131672157,0.8342728297632468
课程163---课程53---课程26,课程163---课程53---课程26,0.01825477423030243,0.8253079507278835
课程17---课程94---课程31,课程17---课程94---课程31,0.018155698115076908,0.9773333333333333
课程31---课程94---课程17,课程31---课程94---课程17,0.018155698115076908,0.9139650872817955
课程22---课程34---课程17,课程22---课程34---课程17,0.018081391028657766,0.9068322981366459
课程144---课程53---课程26,课程144---课程53---课程26,0.018056621999851384,0.8218714768883877
课程141---课程167---课程17,课程141---课程167---课程17,0.018007083942238624,0.8623962040332147
课程163---课程53---课程130,课程163---课程53---课程130,0.017883238798206722,0.8085106382978723
课程132---课程53---课程141,课程132---课程53---课程141,0.01785846976940034,0.9903846153846153
课程163---课程53---课程133,课程163---课程53---课程133,0.017833700740593962,0.8062709966405375
课程163---课程53---课程148,课程163---课程53---课程148,0.017784162682981202,0.8040313549832028
课程163---课程53---课程135,课程163---课程53---课程135,0.01773462462536844,0.8017917133258678
课程53---课程56---课程141,课程53---课程56---课程141,0.01773462462536844,0.9930651872399445
课程132---课程53---课程48,课程132---课程53---课程48,0.01768508656775568,0.9807692307692307
课程144---课程53---课程130,课程144---课程53---课程130,0.01768508656775568,0.8049605411499436
课程144---课程53---课程135,课程144---课程53---课程135,0.01768508656775568,0.8049605411499436
课程144---课程53---课程133,课程144---课程53---课程133,0.01763554851014292,0.8027057497181511
课程53---课程56---课程48,课程53---课程56---课程48,0.017586010452530155,0.984743411927878
课程144---课程53---课程148,课程144---课程53---课程148,0.017586010452530155,0.8004509582863585
课程117---课程167,课程117---课程167,0.017561241423723777,0.9806362378976486
课程132---课程53---课程158,课程132---课程53---课程158,0.017437396279691875,0.967032967032967
课程17---课程24---课程31,课程17---课程24---课程31,0.017437396279691875,0.9552238805970149
课程24---课程31---课程17,课程24---课程31---课程17,0.017437396279691875,0.9002557544757034
课程123---课程167,课程123---课程167,0.017412627250885493,0.9763888888888889
课程22---课程34---课程31,课程22---课程34---课程31,0.01738785822207911,0.8720496894409937
课程53---课程56---课程34,课程53---课程56---课程34,0.01738785822207911,0.9736477115117892
课程132---课程53---课程171,课程132---课程53---课程171,0.017363089193272733,0.9629120879120879
课程132---课程53---课程29,课程132---课程53---课程29,0.01733832016446635,0.9615384615384615
课程132---课程53---课程34,课程132---课程53---课程34,0.01731355113565997,0.9601648351648351
课程53---课程56---课程171,课程53---课程56---课程171,0.01731355113565997,0.9694868238557559
课程53---课程56---课程158,课程53---课程56---课程158,0.01726401307804721,0.9667128987517337
课程53---课程56---课程29,课程53---课程56---课程29,0.017189705991628067,0.9625520110957004
课程132---课程53---课程56,课程132---课程53---课程56,0.016966784732370645,0.940934065934066
课程53---课程56---课程132,课程53---课程56---课程132,0.016966784732370645,0.9500693481276007
课程50---课程53---课程31,课程50---课程53---课程31,0.016892477645951504,0.8246674727932286
课程50---课程53---课程17,课程50---课程53---课程17,0.016768632501919598,0.8186215235792018
课程132---课程53---课程201,课程132---课程53---课程201,0.01674386347311322,0.9285714285714286
课程132---课程53---课程203,课程132---课程53---课程203,0.01669432541550046,0.9258241758241759
课程50---课程53---课程191,课程50---课程53---课程191,0.016644787357887696,0.8125755743651752
课程22---课程67---课程66,课程22---课程67---课程66,0.016595249300274936,0.8781127129750983
课程22---课程66---课程67,课程22---课程66---课程67,0.016595249300274936,0.834371108343711
课程53---课程56---课程203,课程53---课程56---课程203,0.016595249300274936,0.9292649098474342
课程132---课程53---课程52,课程132---课程53---课程52,0.016570480271468555,0.9189560439560439
课程53---课程56---课程201,课程53---课程56---课程201,0.016570480271468555,0.9278779472954231
课程31---课程66---课程167,课程31---课程66---课程167,0.016520942213855794,0.9694767441860466
课程167---课程26---课程31,课程167---课程26---课程31,0.016397097069823893,0.8348045397225725
课程31---课程66---课程17,课程31---课程66---课程17,0.016347559012211133,0.9593023255813955
课程17---课程66---课程31,课程17---课程66---课程31,0.016347559012211133,0.9821428571428573
课程53---课程56---课程52,课程53---课程56---课程52,0.016347559012211133,0.9153952843273233
课程17---课程66---课程167,课程17---课程66---课程167,0.016124637752953707,0.9687500000000001
课程132---课程53---课程31,课程132---课程53---课程31,0.016075099695340947,0.8914835164835165
课程132---课程53---课程17,课程132---课程53---课程17,0.016025561637728183,0.8887362637362637
课程167---课程48---课程171,课程167---课程48---课程171,0.015926485522502663,0.8918169209431347
课程167---课程171---课程48,课程167---课程171---课程48,0.015926485522502663,0.8264781491002571
课程53---课程56---课程17,课程53---课程56---课程17,0.01582740940727714,0.8862690707350902
课程132---课程53---课程163,课程132---课程53---课程163,0.01577787134966438,0.875
课程132---课程53---课程144,课程132---课程53---课程144,0.015753102320857998,0.8736263736263735
课程53---课程56---课程31,课程53---课程56---课程31,0.01572833329205162,0.8807212205270459
课程22---课程65---课程67,课程22---课程65---课程67,0.015678795234438856,0.82421875
课程22---课程67---课程65,课程22---课程67---课程65,0.015678795234438856,0.8296199213630405
课程53---课程56---课程163,课程53---课程56---课程163,0.015654026205632478,0.8765603328710125
课程34---课程94---课程31,课程34---课程94---课程31,0.015604488148019716,0.9603658536585366
课程124---课程167,课程124---课程167,0.015554950090406956,0.9646697388632873
课程53---课程56---课程144,课程53---课程56---课程144,0.015505412032794194,0.868238557558946
课程31---课程65---课程167,课程31---课程65---课程167,0.015455873975181432,0.9674418604651163
课程24---课程34---课程31,课程24---课程34---课程31,0.015381566888762292,0.8973988439306358
课程12---课程26---课程31,课程12---课程26---课程31,0.01535679785995591,0.959752321981424
课程167---课程67---课程66,课程167---课程67---课程66,0.01533202883114953,0.8342318059299191
课程12---课程26---课程17,课程12---课程26---课程17,0.015208183687117629,0.9504643962848297
课程132---课程53---课程26,课程132---课程53---课程26,0.015208183687117629,0.8434065934065934
课程132---课程53---课程50,课程132---课程53---课程50,0.015109107571892107,0.8379120879120879
课程53---课程56---课程26,课程53---课程56---课程26,0.015034800485472965,0.8418862690707352
课程24---课程34---课程17,课程24---课程34---课程17,0.014960493399053823,0.8728323699421965
课程17---课程24---课程34,课程17---课程24---课程34,0.014960493399053823,0.8195386702849389
课程53---课程56---课程50,课程53---课程56---课程50,0.014935724370247443,0.8363384188626908
课程17---课程65---课程31,课程17---课程65---课程31,0.014910955341441061,0.9950413223140495
课程31---课程65---课程17,课程31---课程65---课程17,0.014910955341441061,0.9333333333333333
课程31---课程66---课程65,课程31---课程66---课程65,0.014886186312634681,0.8735465116279071
课程31---课程65---课程66,课程31---课程65---课程66,0.014886186312634681,0.931782945736434
课程132---课程53---课程135,课程132---课程53---课程135,0.014861417283828301,0.8241758241758241
课程17---课程66---课程65,课程17---课程66---课程65,0.014861417283828301,0.8928571428571429
课程17---课程65---课程66,课程17---课程65---课程66,0.014861417283828301,0.9917355371900827
课程132---课程53---课程130,课程132---课程53---课程130,0.014836648255021921,0.8228021978021978
课程175---课程24---课程184,课程175---课程24---课程184,0.01481187922621554,0.8691860465116279
课程175---课程184---课程24,课程175---课程184---课程24,0.01481187922621554,0.8271092669432918
课程53---课程56---课程130,课程53---课程56---课程130,0.01478711019740916,0.8280166435506242
课程167---课程48---课程31,课程167---课程48---课程31,0.01478711019740916,0.8280166435506242
课程132---课程53---课程133,课程132---课程53---课程133,0.0147375721397964,0.8173076923076923
课程53---课程56---课程133,课程53---课程56---课程133,0.014712803110990018,0.8238557558945909
课程167---课程48---课程17,课程167---课程48---课程17,0.014712803110990018,0.8238557558945909
课程53---课程56---课程135,课程53---课程56---课程135,0.014688034082183637,0.8224687933425798
课程24---课程26---课程31,课程24---课程26---课程31,0.014688034082183637,0.9785478547854785
课程117---课程31,课程117---课程31,0.014663265053377257,0.8188105117565698
课程24---课程26---课程17,课程24---课程26---课程17,0.014564188938151736,0.9702970297029703
课程34---课程94---课程17,课程34---课程94---课程17,0.014539419909345354,0.8948170731707317
课程22---课程48---课程17,课程22---课程48---课程17,0.014514650880538974,0.9436392914653784
课程34---课程66---课程167,课程34---课程66---课程167,0.014489881851732594,0.9574468085106383
课程17---课程65---课程167,课程17---课程65---课程167,0.014465112822926214,0.9652892561983472
课程117---课程167---课程31,课程117---课程167---课程31,0.014415574765313452,0.8208744710860366
课程117---课程31---课程167,课程117---课程31---课程167,0.014415574765313452,0.9831081081081081
课程130---课程24---课程17,课程130---课程24---课程17,0.014390805736507072,0.9864176570458404
课程22---课程48---课程31,课程22---课程48---课程31,0.01431649865008793,0.930756843800322
课程130---课程24---课程133,课程130---课程24---课程133,0.014192653506056028,0.9728353140916809
课程133---课程24---课程130,课程133---课程24---课程130,0.014192653506056028,0.9879310344827587
课程133---课程24---课程17,课程133---课程24---课程17,0.014167884477249646,0.986206896551724
课程130---课程24---课程31,课程130---课程24---课程31,0.014167884477249646,0.9711375212224108
课程133---课程24---课程26,课程133---课程24---课程26,0.013944963217992223,0.9706896551724138
课程24---课程26---课程133,课程24---课程26---课程133,0.013944963217992223,0.929042904290429
课程133---课程24---课程31,课程133---课程24---课程31,0.013944963217992223,0.9706896551724138
课程24---课程26---课程130,课程24---课程26---课程130,0.013944963217992223,0.929042904290429
课程130---课程24---课程26,课程130---课程24---课程26,0.013944963217992223,0.9558573853989814
课程135---课程24---课程31,课程135---课程24---课程31,0.0138458871027667,0.9772727272727273
课程24---课程26---课程135,课程24---课程26---课程135,0.013796349045153939,0.9191419141914191
课程135---课程24---课程26,课程135---课程24---课程26,0.013796349045153939,0.9737762237762237
课程12---课程34---课程31,课程12---课程34---课程31,0.013722041958734797,0.8562596599690881
课程135---课程24---课程17,课程135---课程24---课程17,0.013722041958734797,0.9685314685314685
课程117---课程31---课程17,课程117---课程31---课程17,0.013722041958734797,0.9358108108108107
课程117---课程17---课程31,课程117---课程17---课程31,0.013722041958734797,1.0
课程191---课程24---课程31,课程191---课程24---课程31,0.013697272929928417,0.8378787878787878
课程135---课程24---课程133,课程135---课程24---课程133,0.013672503901122037,0.9650349650349651
课程133---课程24---课程135,课程133---课程24---课程135,0.013672503901122037,0.9517241379310344
课程130---课程24---课程135,课程130---课程24---课程135,0.013647734872315657,0.935483870967742
课程171---课程24---课程34,课程171---课程24---课程34,0.013647734872315657,0.8489984591679507
课程135---课程24---课程130,课程135---课程24---课程130,0.013647734872315657,0.9632867132867133
课程191---课程24---课程17,课程191---课程24---课程17,0.013622965843509275,0.8333333333333333
课程144---课程24---课程163,课程144---课程24---课程163,0.013622965843509275,0.9963768115942029
课程163---课程24---课程144,课程163---课程24---课程144,0.013622965843509275,0.9821428571428571
课程12---课程130---课程17,课程12---课程130---课程17,0.013598196814702895,0.9768683274021351
课程141---课程22---课程17,课程141---课程22---课程17,0.013548658757090135,0.8967213114754099
课程117---课程17---课程167,课程117---课程17---课程167,0.013499120699477373,0.9837545126353792
课程22---课程48---课程26,课程22---课程48---课程26,0.013449582641864612,0.8743961352657004
课程12---课程133---课程17,课程12---课程133---课程17,0.013400044584251852,0.976534296028881
课程31---课程76---课程17,课程31---课程76---课程17,0.01332573749783271,0.834108527131783
课程141---课程22---课程31,课程141---课程22---课程31,0.01332573749783271,0.881967213114754
课程26---课程66---课程167,课程26---课程66---课程167,0.01332573749783271,0.9693693693693693
课程17---课程37---课程31,课程17---课程37---课程31,0.01332573749783271,0.9746376811594203
课程26---课程65---课程167,课程26---课程65---课程167,0.01332573749783271,0.9693693693693693
课程31---课程37---课程17,课程31---课程37---课程17,0.01332573749783271,0.8834154351395731
课程17---课程76---课程31,课程17---课程76---课程31,0.01332573749783271,0.8566878980891719
课程148---课程24---课程31,课程148---课程24---课程31,0.01330096846902633,0.9871323529411764
课程148---课程24---课程17,课程148---课程24---课程17,0.01327619944021995,0.9852941176470589
课程24---课程40---课程31,课程24---课程40---课程31,0.013251430411413568,0.9944237918215613
课程24---课程26---课程148,课程24---课程26---课程148,0.013226661382607188,0.8811881188118812
课程171---课程24---课程31,课程171---课程24---课程31,0.013226661382607188,0.822804314329738
课程24---课程40---课程17,课程24---课程40---课程17,0.013226661382607188,0.9925650557620818
课程148---课程24---课程26,课程148---课程24---课程26,0.013226661382607188,0.9816176470588235
课程113---课程167,课程113---课程167,0.013201892353800808,0.9350877192982456
课程124---课程17,课程124---课程17,0.013177123324994426,0.8172043010752688
课程12---课程133---课程130,课程12---课程133---课程130,0.013177123324994426,0.9602888086642599
课程12---课程130---课程133,课程12---课程130---课程133,0.013177123324994426,0.9466192170818505
